low_thresh,high_thresh,policy_acc,acc_loss,tok_saving_pct,feasible
0.45,0.8,0.497119341563786,0.011522633744855959,68.25162705736994,True
0.45,0.85,0.49691358024691357,0.011728395061728403,69.44752731889736,True
0.45,0.9,0.497119341563786,0.011522633744855959,69.5243529818468,True
0.45,0.95,0.497119341563786,0.011522633744855959,69.5243529818468,True
0.45,1.0,0.497119341563786,0.011522633744855959,69.5243529818468,True
0.5,0.55,0.49732510288065845,0.011316872427983515,74.6599313853961,True
0.5,0.6,0.498559670781893,0.010082304526748964,73.42125734431328,True
0.5,0.65,0.498559670781893,0.010082304526748964,73.42125734431328,True
0.5,0.7,0.498559670781893,0.010082304526748964,73.42125734431328,True
0.5,0.75,0.498559670781893,0.010082304526748964,73.42125734431328,True
0.5,0.8,0.498559670781893,0.010082304526748964,73.42125734431328,True
0.5,0.85,0.49835390946502056,0.010288065843621408,74.61715760584067,True
0.5,0.9,0.498559670781893,0.010082304526748964,74.69398326879013,True
0.5,0.95,0.498559670781893,0.010082304526748964,74.69398326879013,True
0.5,1.0,0.498559670781893,0.010082304526748964,74.69398326879013,True
0.55,0.6,0.5,0.00864197530864197,76.54300759934928,True
0.55,0.65,0.5,0.00864197530864197,76.54300759934928,True
0.55,0.7,0.5,0.00864197530864197,76.54300759934928,True
0.55,0.75,0.5,0.00864197530864197,76.54300759934928,True
0.55,0.8,0.5,0.00864197530864197,76.54300759934928,True
0.55,0.85,0.49979423868312756,0.008847736625514413,77.7389078608767,True
0.55,0.9,0.5,0.00864197530864197,77.81573352382614,True
0.55,0.95,0.5,0.00864197530864197,77.81573352382614,True
0.55,1.0,0.5,0.00864197530864197,77.81573352382614,True
0.6,0.65,0.5024691358024691,0.006172839506172867,78.91222064772968,True
0.6,0.7,0.5024691358024691,0.006172839506172867,78.91222064772968,True
0.6,0.75,0.5024691358024691,0.006172839506172867,78.91222064772968,True
0.6,0.8,0.5024691358024691,0.006172839506172867,78.91222064772968,True
0.6,0.85,0.5022633744855967,0.006378600823045311,80.10812090925708,True
0.6,0.9,0.5024691358024691,0.006172839506172867,80.18494657220653,True
0.6,0.95,0.5024691358024691,0.006172839506172867,80.18494657220653,True
0.6,1.0,0.5024691358024691,0.006172839506172867,80.18494657220653,True
0.65,0.7,0.5022633744855967,0.006378600823045311,80.25998901347114,True
0.65,0.75,0.5022633744855967,0.006378600823045311,80.25998901347114,True
0.65,0.8,0.5022633744855967,0.006378600823045311,80.25998901347114,True
0.65,0.85,0.5020576131687243,0.006584362139917643,81.45588927499855,True
0.65,0.9,0.5022633744855967,0.006378600823045311,81.53271493794801,True
0.65,0.95,0.5022633744855967,0.006378600823045311,81.53271493794801,True
0.65,1.0,0.5022633744855967,0.006378600823045311,81.53271493794801,True
0.7,0.75,0.502880658436214,0.0057613168724279795,81.38581395948309,True
0.7,0.8,0.502880658436214,0.0057613168724279795,81.38581395948309,True
0.7,0.85,0.5026748971193415,0.005967078189300423,82.5817142210105,True
0.7,0.9,0.502880658436214,0.0057613168724279795,82.65853988395993,True
0.7,0.95,0.502880658436214,0.0057613168724279795,82.65853988395993,True
0.7,1.0,0.502880658436214,0.0057613168724279795,82.65853988395993,True
0.75,0.8,0.5047325102880659,0.003909465020576097,82.76596869133539,True
0.75,0.85,0.5045267489711934,0.004115226337448541,83.9618689528628,True
0.75,0.9,0.5047325102880659,0.003909465020576097,84.03869461581225,True
0.75,0.95,0.5047325102880659,0.003909465020576097,84.03869461581225,True
0.75,1.0,0.5047325102880659,0.003909465020576097,84.03869461581225,True
0.8,0.85,0.5049382716049383,0.0037037037037036535,85.25691751711038,True
0.8,0.9,0.5051440329218106,0.003497942386831321,85.33374318005984,True
0.8,0.95,0.5051440329218106,0.003497942386831321,85.33374318005984,True
0.8,1.0,0.5051440329218106,0.003497942386831321,85.33374318005984,True
0.85,0.9,0.5061728395061729,0.0024691358024691024,86.19521581043188,True
0.85,0.95,0.5061728395061729,0.0024691358024691024,86.19521581043188,True
0.85,1.0,0.5061728395061729,0.0024691358024691024,86.19521581043188,True
0.9,0.95,0.5061728395061729,0.0024691358024691024,86.2509194185073,True
0.9,1.0,0.5061728395061729,0.0024691358024691024,86.2509194185073,True
0.95,1.0,0.5061728395061729,0.0024691358024691024,86.2509194185073,True
